Time (UTC)	prs(m)	rad(m)
2019-11-28 22:06:29	2.01	2.999
2019-11-28 22:07:29	2.033	3.021
2019-11-28 22:08:29	2.047	3.035
2019-11-28 22:09:29	2.038	3.026
2019-11-28 22:10:29	2.041	3.029
2019-11-28 22:11:29	2.037	3.025
2019-11-28 22:12:29	2.029	3.017
2019-11-28 22:13:29	2.056	3.044
2019-11-28 22:14:29	2.041	3.029
2019-11-28 22:15:29	2.033	3.021
2019-11-28 22:16:29	2.033	3.022
2019-11-28 22:17:29	2.034	3.022
2019-11-28 22:18:29	2.05	3.038
2019-11-28 22:19:29	2.051	3.039
2019-11-28 22:20:29	2.042	3.03
2019-11-28 22:21:29	2.032	3.02
2019-11-28 22:22:29	2.049	3.037
2019-11-28 22:23:29	2.057	3.045
2019-11-28 22:24:29	2.038	3.026
2019-11-28 22:25:29	2.044	3.032
2019-11-28 22:26:29	2.04	3.028
2019-11-28 22:27:29	2.044	3.032
2019-11-28 22:28:29	2.044	3.032
2019-11-28 22:29:29	2.046	3.034
2019-11-28 22:30:29	2.054	3.043
2019-11-28 22:31:29	2.055	3.043
2019-11-28 22:32:29	2.053	3.041
2019-11-28 22:33:29	2.048	3.036
2019-11-28 22:34:29	2.051	3.039
2019-11-28 22:35:29	2.046	3.034
2019-11-28 22:36:29	2.077	3.066
2019-11-28 22:37:29	2.06	3.048
2019-11-28 22:38:29	2.064	3.053
2019-11-28 22:39:29	2.088	3.077
2019-11-28 22:40:29	2.085	3.073
2019-11-28 22:41:29	2.074	3.062
2019-11-28 22:42:29	2.102	3.09
2019-11-28 22:43:29	2.086	3.075
2019-11-28 22:44:29	2.089	3.077
2019-11-28 22:45:29	2.091	3.079
2019-11-28 22:46:29	2.091	3.079
2019-11-28 22:47:29	2.102	3.091
2019-11-28 22:48:29	2.094	3.083
2019-11-28 22:49:29	2.097	3.086
2019-11-28 22:50:29	2.115	3.103
2019-11-28 22:51:29	2.103	3.092
2019-11-28 22:52:29	2.087	3.076
2019-11-28 22:53:29	2.138	3.127
2019-11-28 22:55:29	2.096	3.084
2019-11-28 22:56:29	2.108	3.096
2019-11-28 22:57:29	2.105	3.093
2019-11-28 22:58:29	2.101	3.089
2019-11-28 22:59:29	2.118	3.107
2019-11-28 23:00:29	2.137	3.125
2019-11-28 23:01:29	2.119	3.107
2019-11-28 23:02:29	2.107	3.095
2019-11-28 23:03:29	2.142	3.131
2019-11-28 23:04:29	2.144	3.133
2019-11-28 23:05:29	2.139	3.127
2019-11-28 23:06:29	2.151	3.14
2019-11-28 23:07:29	2.156	3.144
2019-11-28 23:08:29	2.158	3.147
2019-11-28 23:09:29	2.14	3.129
2019-11-28 23:10:29	2.171	3.16
2019-11-28 23:11:29	2.174	3.162
2019-11-28 23:12:29	2.16	3.148
2019-11-28 23:13:29	2.146	3.134
2019-11-28 23:14:29	2.171	3.16
2019-11-28 23:15:29	2.159	3.148
2019-11-28 23:16:29	2.191	3.18
2019-11-28 23:17:29	2.192	3.18
2019-11-28 23:18:29	2.151	3.139
2019-11-28 23:19:29	2.19	3.178
2019-11-28 23:20:29	2.2	3.189
2019-11-28 23:21:29	2.193	3.182
2019-11-28 23:22:29	2.192	3.181
2019-11-28 23:23:29	2.194	3.183
2019-11-28 23:24:29	2.232	3.22
2019-11-28 23:25:29	2.198	3.186
2019-11-28 23:26:29	2.208	3.197
2019-11-28 23:27:29	2.221	3.209
2019-11-28 23:28:29	2.213	3.202
2019-11-28 23:29:29	2.221	3.21
2019-11-28 23:30:29	2.23	3.219
2019-11-28 23:31:29	2.246	3.234
2019-11-28 23:32:29	2.229	3.217
2019-11-28 23:33:29	2.241	3.23
2019-11-28 23:34:29	2.254	3.242
2019-11-28 23:35:29	2.241	3.23
2019-11-28 23:36:29	2.253	3.242
2019-11-28 23:37:29	2.295	3.284
2019-11-28 23:38:29	2.269	3.258
2019-11-28 23:39:29	2.271	3.26
2019-11-28 23:40:29	2.262	3.251
2019-11-28 23:41:29	2.289	3.278
2019-11-28 23:42:29	2.276	3.264
2019-11-28 23:43:29	2.288	3.276
2019-11-28 23:44:29	2.297	3.286
2019-11-28 23:45:29	2.324	3.312
2019-11-28 23:46:29	2.303	3.292
2019-11-28 23:47:29	2.31	3.298
2019-11-28 23:48:29	2.302	3.291
2019-11-28 23:49:29	2.302	3.291
2019-11-28 23:50:29	2.309	3.297
2019-11-28 23:51:29	2.308	3.297
2019-11-28 23:52:29	2.329	3.317
2019-11-28 23:53:29	2.352	3.34
2019-11-28 23:54:29	2.315	3.304
2019-11-28 23:55:29	2.358	3.347
2019-11-28 23:56:29	2.338	3.327
2019-11-28 23:57:29	2.373	3.362
2019-11-28 23:58:29	2.372	3.36
2019-11-28 23:59:29	2.377	3.366
